1.23389322106483E+018,Portland Police log,2020-02-29 15:14:03-08:00,14:57,"UNWANTED PERSON at 2400 N VANCOUVER AVE, PORT [Portland Police #PP20000070445] 14:57 #pdx911",45.540149,-122.667387,Unknown,UNWANTED PERSON,N/A,N/A,2020,2,29,15,14
1.23389322268802E+018,Mult Co Fire/EMS log,2020-02-29 15:14:03-08:00,14:55,"MED - MEDICAL at 11600 NE AIRPORT WAY, PORT [Portland Fire #RP20000018277] 14:55 #pdx911",45.567301,-122.54293,Unknown,MED,MEDICAL,N/A,2020,2,29,15,14
1.23389322368638E+018,Mult Co Fire/EMS log,2020-02-29 15:14:03-08:00,14:53,"ILBURN - ILLEGAL BURNING at 800 SE 146TH AVE, PORT [Portland Fire #RP20000018276] 14:53 #pdx911",45.516337,-122.512975,Unknown,ILBURN,ILLEGAL BURNING,N/A,2020,2,29,15,14
1.23389371857222E+018,Portland Police log,2020-02-29 15:16:01-08:00,15:00,"PROWLER at 12700 SE STARK ST, PORT [Portland Police #PP20000070460] 15:00 #pdx911",45.518779,-122.532075,Unknown,PROWLER,N/A,N/A,2020,2,29,15,16
1.23389422183835E+018,Mult Co Fire/EMS log,2020-02-29 15:18:01-08:00,15:00,"PUBAST - PUBLIC ASSIST at 800 N TOMAHAWK ISLAND DR, PORT [Portland Fire #RP20000018278] 15:00 #pdx911",45.609668,-122.675741,Unknown,PUBAST,PUBLIC ASSIST,N/A,2020,2,29,15,18
1.23389422349086E+018,Portland Police log,2020-02-29 15:18:02-08:00,14:57,"VEHICLE STOLEN - COLD at 12600 SE STARK ST, PORT [Portland Police #PP20000070455] 14:57 #pdx911",45.519087,-122.533769,Unknown,VEHICLE STOLEN,N/A,COLD,2020,2,29,15,18
1.23389422438009E+018,Portland Police log,2020-02-29 15:18:02-08:00,14:52,"ACCIDENT - NON INJURY at 9700 NE CASCADES PKWY, PORT [Portland Police #PP20000070421] 14:52 #pdx911",45.575212,-122.561638,Unknown,ACCIDENT,NON INJURY,N/A,2020,2,29,15,18
1.23389472752041E+018,Portland Police log,2020-02-29 15:20:02-08:00,13:30,"VEHICLE STOLEN - COLD at 1800 NE 106TH AVE, PORT [Portland Police #PP20000070338] 13:30 #pdx911",45.53573,-122.553197,Unknown,VEHICLE STOLEN,N/A,COLD,2020,2,29,15,20
1.23389523076979E+018,Mult Co Fire/EMS log,2020-02-29 15:22:02-08:00,14:25,"MED - MEDICAL at 0 SW 2ND AVE, PORT [Portland Fire #RP20000018269] 14:25 #pdx911",45.522737,-122.672097,Unknown,MED,MEDICAL,N/A,2020,2,29,15,22
1.233895231638E+018,Mult Co Fire/EMS log,2020-02-29 15:22:02-08:00,13:52,"MED - MEDICAL at 6400 SE 23RD AVE, PORT [Portland Fire #RP20000018262] 13:52 #pdx911",45.476891,-122.641965,Unknown,MED,MEDICAL,N/A,2020,2,29,15,22
1.23389523328634E+018,Portland Police log,2020-02-29 15:22:02-08:00,13:18,"BURGLARY - COLD at 3300 NE MARTIN LUTHER KING JR BLVD, PORT [Portland Police #PP20000070309] 13:18 #pdx911",45.546987,-122.662088,Unknown,BURGLARY,N/A,COLD,2020,2,29,15,22
1.23389774580029E+018,Portland Police log,2020-02-29 15:32:01-08:00,15:14,"DISTURBANCE - PRIORITY at 9400 NE CASCADES PKWY, PORT [Portland Police #PP20000070479] 15:14 #pdx911",45.57708,-122.565023,Unknown,DISTURBANCE,N/A,PRIORITY,2020,2,29,15,32
1.2338982488819E+018,Portland Police log,2020-02-29 15:34:01-08:00,15:05,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 200 NE 147TH AVE, PORT [Portland Police #PP20000070471] 15:05 #pdx911",45.524334,-122.512213,Unknown,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE",N/A,N/A,2020,2,29,15,34
1.23389925752395E+018,Portland Police log,2020-02-29 15:38:02-08:00,15:30,"FIRE RELATED at N KERBY AVE / I405 FWY &amp; KERBY AVE RAMP, PORT [Portland Police #PP20000070492] 15:30 #pdx911",45.546745,-122.669853,Unknown,FIRE RELATED,N/A,N/A,2020,2,29,15,38
1.23389976055096E+018,Mult Co Fire/EMS log,2020-02-29 15:40:02-08:00,14:50,"MED - MEDICAL at 1400 SE MARTIN LUTHER KING JR BLVD, PORT [Portland Fire #RP20000018274] 14:50 #pdx911",45.512466,-122.662144,Buckman,MED,MEDICAL,N/A,2020,2,29,15,40
1.23389976216999E+018,Portland Police log,2020-02-29 15:40:02-08:00,14:36,"ACCIDENT - INJURY at 3800 SW CANBY ST, PORT [Portland Police #PP20000070439] 14:36 #pdx911",45.47027,-122.71668,Multnomah,ACCIDENT,INJURY,N/A,2020,2,29,15,40
1.23390126820618E+018,Portland Police log,2020-02-29 15:46:01-08:00,15:40,"FIRE RELATED at SE TACOMA ST / SB SE MCLOUGHLIN BLVD SO, PORT [Portland Police #PP20000070498] 15:40 #pdx911",45.464842,-122.638368,Eastmoreland,FIRE RELATED,N/A,N/A,2020,2,29,15,46
1.23390177143455E+018,Portland Police log,2020-02-29 15:48:01-08:00,14:43,"VANDALISM - COLD at SE POWELL BLVD / SE 17TH AVE &amp; POWELL BLVD RAMP, PORT [Portland Police #PP20000070440] 14:43 #pdx911",45.499923,-122.649056,Brooklyn,VANDALISM,N/A,COLD,2020,2,29,15,48
1.23390177314162E+018,Mult Co Fire/EMS log,2020-02-29 15:48:02-08:00,14:38,"MED - MEDICAL at 700 SE 131ST PL, PORT [Portland Fire #RP20000018271] 14:38 #pdx911",45.517175,-122.528182,Hazelwood,MED,MEDICAL,N/A,2020,2,29,15,48
1.23390227630706E+018,Portland Police log,2020-02-29 15:50:02-08:00,15:03,"ACCIDENT - INJURY at NE 42ND AVE / NE BRAZEE ST, PORT [Portland Police #PP20000070470] 15:03 #pdx911",45.540571,-122.619923,Grant Park,ACCIDENT,INJURY,N/A,2020,2,29,15,50
1.23390227791356E+018,Mult Co Fire/EMS log,2020-02-29 15:50:02-08:00,14:47,"MED - MEDICAL at 6000 SE BELMONT ST, PORT [Portland Fire #RP20000018272] 14:47 #pdx911",45.516399,-122.60112,Unknown,MED,MEDICAL,N/A,2020,2,29,15,50
1.23390328263808E+018,Mult Co Fire/EMS log,2020-02-29 15:54:02-08:00,15:41,"MED - MEDICAL at NE FREMONT ST / NE 57TH AVE, PORT [Portland Fire #RP20000018292] 15:41 #pdx911",45.548242,-122.604544,Rose City Park,MED,MEDICAL,N/A,2020,2,29,15,54
1.23390378576164E+018,Portland Police log,2020-02-29 15:56:02-08:00,15:42,"AREA CHECK at 1200 NW COUCH ST, PORT [Portland Police #PP20000070497] 15:42 #pdx911",45.523513,-122.683532,Unknown,AREA CHECK,N/A,N/A,2020,2,29,15,56
1.23390429081874E+018,Portland Police log,2020-02-29 15:58:02-08:00,15:41,"ACCIDENT - INJURY at NE FREMONT ST / NE 57TH AVE, PORT [Portland Police #PP20000070500] 15:41 #pdx911",45.548242,-122.604544,Rose City Park,ACCIDENT,INJURY,N/A,2020,2,29,15,58
1.23392291374661E+018,Portland Police log,2020-02-29 17:12:02-08:00,16:37,"ACCIDENT - HIT &amp; RUN - PRIORITY at NE 41ST AVE / NE HALSEY ST, PORT [Portland Police #PP20000070556] 16:37 #pdx911",45.533793,-122.621298,Hollywood,ACCIDENT,HIT &amp; RUN,PRIORITY,2020,2,29,17,12
1.23390429244194E+018,Mult Co Fire/EMS log,2020-02-29 15:58:02-08:00,15:25,"MISCF - UNKNOWN TYPE OF FIRE PROBLEM at 500 N COOK ST, PORT [Portland Fire #RP20000018285] 15:25 #pdx911",45.546897,-122.671378,Boise,MISCF,UNKNOWN TYPE OF FIRE PROBLEM,N/A,2020,2,29,15,58
1.23392341706309E+018,Portland Police log,2020-02-29 17:14:02-08:00,17:09,"AREA CHECK at SW OAK ST / SW 2ND AVE, PORT [Portland Police #PP20000070588] 17:09 #pdx911",45.520654,-122.673111,Unknown,AREA CHECK,N/A,N/A,2020,2,29,17,14
1.23390479246171E+018,Mult Co Fire/EMS log,2020-02-29 16:00:02-08:00,15:48,"MED - MEDICAL at NB I5 FWY AT / JANTZEN BEACH EXIT, PORT [Portland Fire #RP20000018295] 15:48 #pdx911",45.609492,-122.68014,Hayden Island,MED,MEDICAL,N/A,2020,2,29,16,0
1.23390479439527E+018,Portland Police log,2020-02-29 16:00:02-08:00,15:48,"ACCIDENT - INJURY at N MARINE DR / I5 FWY[ONRAMP TO NB, PORT [Portland Police #PP20000070505] 15:48 #pdx911",45.604061,-122.682675,Kenton,ACCIDENT,INJURY,N/A,2020,2,29,16,0
1.23390479530538E+018,Mult Co Fire/EMS log,2020-02-29 16:00:02-08:00,15:32,"MISCF - UNKNOWN TYPE OF FIRE PROBLEM at SE TACOMA ST / SB SE MCLOUGHLIN BLVD SO, PORT [Portland Fire #RP20000018289] 15:32 #pdx911",45.464842,-122.638368,Eastmoreland,MISCF,UNKNOWN TYPE OF FIRE PROBLEM,N/A,2020,2,29,16,0
1.23390479619459E+018,Portland Police log,2020-02-29 16:00:02-08:00,15:32,"UNWANTED PERSON at 3000 SE HAWTHORNE BLVD, PORT [Portland Police #PP20000070480] 15:32 #pdx911",45.512302,-122.634072,Sunnyside,UNWANTED PERSON,N/A,N/A,2020,2,29,16,0
1.23390479704608E+018,Mult Co Fire/EMS log,2020-02-29 16:00:03-08:00,15:01,"MED - MEDICAL at 800 SW 10TH AVE, PORT [Portland Fire #RP20000018279] 15:01 #pdx911",45.518962,-122.682483,Portland Downtown,MED,MEDICAL,N/A,2020,2,29,16,0
1.23390529681833E+018,Portland Police log,2020-02-29 16:02:02-08:00,15:43,"VANDALISM - COLD at 5100 SE KNAPP ST, PORT [Portland Police #PP20000070495] 15:43 #pdx911",45.470699,-122.610216,Eastmoreland,VANDALISM,N/A,COLD,2020,2,29,16,2
1.23392341870723E+018,Mult Co Fire/EMS log,2020-02-29 17:14:02-08:00,16:42,"APPLI - APPLIANCE OR EQUIPMENT FIRE at 100 NW 6TH AVE, PORT [Portland Fire #RP20000018311] 16:42 #pdx911",45.524254,-122.676613,Unknown,APPLI,APPLIANCE OR EQUIPMENT FIRE,N/A,2020,2,29,17,14
1.23390529853383E+018,Mult Co Fire/EMS log,2020-02-29 16:02:02-08:00,15:03,"MED - MEDICAL at NE 42ND AVE / NE BRAZEE ST, PORT [Portland Fire #RP20000018281] 15:03 #pdx911",45.540571,-122.619923,Grant Park,MED,MEDICAL,N/A,2020,2,29,16,2
1.23392442335208E+018,Portland Police log,2020-02-29 17:18:02-08:00,16:12,"VEHICLE STOLEN - COLD at 7000 SW VIRGINIA AVE, PORT [Portland Police #PP20000070517] 16:12 #pdx911",45.473545,-122.673684,South Portland,VEHICLE STOLEN,N/A,COLD,2020,2,29,17,18
1.23390529942299E+018,Portland Police log,2020-02-29 16:02:02-08:00,15:00,"DISTURBANCE - PRIORITY at 13400 NE SANDY BLVD, PORT [Portland Police #PP20000070461] 15:00 #pdx911",45.553846,-122.522323,Unknown,DISTURBANCE,N/A,PRIORITY,2020,2,29,16,2
1.2339249262743E+018,Mult Co Fire/EMS log,2020-02-29 17:20:02-08:00,16:34,"MED - MEDICAL at 2200 W BURNSIDE ST, PORT [Portland Fire #RP20000018307] 16:34 #pdx911",45.523608,-122.697579,Goose Hollow,MED,MEDICAL,N/A,2020,2,29,17,20
1.23390579866683E+018,Mult Co Fire/EMS log,2020-02-29 16:04:01-08:00,15:48,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 1200 N ANCHOR WAY, PORT [Portland Fire #RP20000018294] 15:48 #pdx911",45.604723,-122.67869,Bridgeton,ALMCOM,MONITORED COMMERCIAL FIRE ALARM,N/A,2020,2,29,16,4
1.23392542985502E+018,Portland Police log,2020-02-29 17:22:02-08:00,16:50,"THEFT - PRIORITY at SE 174TH AVE / SE POWELL BLVD, PORT [Portland Police #PP20000070564] 16:50 #pdx911",45.492307,-122.484674,Centennial,THEFT,N/A,PRIORITY,2020,2,29,17,22
1.23390630260823E+018,Mult Co Fire/EMS log,2020-02-29 16:06:02-08:00,15:55,"ILBURN - ILLEGAL BURNING at NE 14TH AVE / NE DAVIS ST, PORT [Portland Fire #RP20000018296] 15:55 #pdx911",45.524327,-122.651569,Kerns,ILBURN,ILLEGAL BURNING,N/A,2020,2,29,16,6
1.23390630348904E+018,Mult Co Fire/EMS log,2020-02-29 16:06:02-08:00,15:42,"MED - MEDICAL at N INTERSTATE AVE / N TILLAMOOK ST, PORT [Portland Fire #RP20000018293] 15:42 #pdx911",45.537798,-122.674477,Eliot,MED,MEDICAL,N/A,2020,2,29,16,6
1.23392693738854E+018,Portland Police log,2020-02-29 17:28:01-08:00,15:26,"THEFT - SUBJECT IN CUSTODY at 7400 N INTERSTATE AVE, PORT [Portland Police #PP20000070475] 15:26 #pdx911",45.57616,-122.680574,Arbor Lodge,THEFT,SUBJECT IN CUSTODY,N/A,2020,2,29,17,28
1.23390680681813E+018,Portland Police log,2020-02-29 16:08:02-08:00,14:56,"VEHICLE STOLEN - COLD at 2100 SE BELMONT ST, PORT [Portland Police #PP20000070453] 14:56 #pdx911",45.516249,-122.644414,Buckman,VEHICLE STOLEN,N/A,COLD,2020,2,29,16,8
1.23392794605994E+018,Portland Police log,2020-02-29 17:32:02-08:00,17:21,"UNWANTED PERSON at 800 SE BELMONT ST, PORT [Portland Police #PP20000070598] 17:21 #pdx911",45.516146,-122.657398,Buckman,UNWANTED PERSON,N/A,N/A,2020,2,29,17,32
1.23390731026464E+018,Portland Police log,2020-02-29 16:10:02-08:00,15:34,"UNWANTED PERSON at 200 SE 79TH AVE, PORT [Portland Police #PP20000070493] 15:34 #pdx911",45.520978,-122.582146,Montavilla,UNWANTED PERSON,N/A,N/A,2020,2,29,16,10
1.23392794694919E+018,Portland Police log,2020-02-29 17:32:02-08:00,17:07,"THEFT - PRIORITY at 5400 NE 33RD AVE, PORT [Portland Police #PP20000070582] 17:07 #pdx911",45.562291,-122.630472,Concordia,THEFT,N/A,PRIORITY,2020,2,29,17,32
1.23390932089234E+018,Mult Co Fire/EMS log,2020-02-29 16:18:01-08:00,15:57,"PUBAST - PUBLIC ASSIST at 1300 SE 107TH AVE, PORT [Portland Fire #RP20000018298] 15:57 #pdx911",45.514199,-122.552988,Mill Park,PUBAST,PUBLIC ASSIST,N/A,2020,2,29,16,18
1.23392593288209E+018,Mult Co Fire/EMS log,2020-02-29 17:24:02-08:00,17:13,"SMOKEA - SMOKE INVESTIGATION OUTSIDE A STRUCTURE at NE 102ND AVE / I84 FWY, PORT [Portland Fire #RP20000018323] 17:13 #pdx911",45.545711,-122.557802,Madison South,SMOKEA,SMOKE INVESTIGATION OUTSIDE A STRUCTURE,N/A,2020,2,29,17,24
1.23393952360149E+018,Mult Co Fire/EMS log,2020-02-29 18:18:02-08:00,17:24,"MED - MEDICAL at 2300 SE 130TH AVE, PORT [Portland Fire #RP20000018330] 17:24 #pdx911",45.505199,-122.530653,Mill Park,MED,MEDICAL,N/A,2020,2,29,18,18
1.23394002669148E+018,Portland Police log,2020-02-29 18:20:02-08:00,17:56,"ANIMAL PROBLEM at 15600 SE DIVISION ST, PORT [Portland Police #PP20000070636] 17:56 #pdx911",45.503405,-122.502384,Centennial,ANIMAL PROBLEM,N/A,N/A,2020,2,29,18,20
1.23394002757231E+018,Portland Police log,2020-02-29 18:20:02-08:00,17:40,"VANDALISM - PRIORITY at 600 SE 128TH AVE, PORT [Portland Police #PP20000070629] 17:40 #pdx911",45.51795,-122.532307,Mill Park,VANDALISM,N/A,PRIORITY,2020,2,29,18,20
1.23394052635888E+018,Portland Police log,2020-02-29 18:22:01-08:00,18:10,"UNWANTED PERSON at 500 SE GRAND AVE, PORT [Portland Police #PP20000070666] 18:10 #pdx911",45.51898,-122.660928,Buckman,UNWANTED PERSON,N/A,N/A,2020,2,29,18,22
1.23394103399967E+018,Mult Co Fire/EMS log,2020-02-29 18:24:02-08:00,17:17,"MED - MEDICAL at 2700 N WILLIAMS AVE, PORT [Portland Fire #RP20000018325] 17:17 #pdx911",45.542435,-122.666366,Eliot,MED,MEDICAL,N/A,2020,2,29,18,24
1.23394203942888E+018,Mult Co Fire/EMS log,2020-02-29 18:28:02-08:00,17:54,"GRASS - GRASS, BARKDUST OR TREE FIRE at 2900 SE STEELE ST, PORT [Portland Fire #RP20000018338] 17:54 #pdx911",45.485429,-122.635921,Reed,GRASS,"GRASS, BARKDUST OR TREE FIRE",N/A,2020,2,29,18,28
1.23394254250213E+018,Mult Co Fire/EMS log,2020-02-29 18:30:02-08:00,18:05,"MED - MEDICAL at 15600 SE DIVISION ST, PORT [Portland Fire #RP20000018346] 18:05 #pdx911",45.503405,-122.502384,Centennial,MED,MEDICAL,N/A,2020,2,29,18,30
1.23394304545366E+018,Portland Police log,2020-02-29 18:32:02-08:00,18:18,"DISTURBANCE - PRIORITY at 10000 SW BARBUR BLVD, PORT [Portland Police #PP20000070674] 18:18 #pdx911",45.452979,-122.724052,West Portland Park,DISTURBANCE,N/A,PRIORITY,2020,2,29,18,32
1.23394304633026E+018,Portland Police log,2020-02-29 18:32:02-08:00,17:28,"ACCIDENT - NON INJURY at 16100 NE SANDY BLVD, PORT [Portland Police #PP20000070610] 17:28 #pdx911",45.549319,-122.4963,Wilkes,ACCIDENT,NON INJURY,N/A,2020,2,29,18,32
1.23394405059765E+018,Portland Police log,2020-02-29 18:36:01-08:00,17:57,"ACCIDENT - INJURY at SW 6TH AVE / SW CARUTHERS ST, PORT [Portland Police #PP20000070652] 17:57 #pdx911",45.505919,-122.684319,Homestead,ACCIDENT,INJURY,N/A,2020,2,29,18,36
1.23394405146585E+018,Portland Police log,2020-02-29 18:36:02-08:00,17:26,"ASSAULT - COLD at 2800 N GANTENBEIN AVE, PORT [Portland Police #PP20000070606] 17:26 #pdx911",45.543272,-122.670092,Eliot,ASSAULT,N/A,COLD,2020,2,29,18,36
1.23394455321372E+018,Portland Police log,2020-02-29 18:38:01-08:00,18:25,"THREAT - COLD at 4300 NE CULLY BLVD, PORT [Portland Police #PP20000070593] 18:25 #pdx911",45.554417,-122.601126,Cully,THREAT,N/A,COLD,2020,2,29,18,38
1.23390982391938E+018,Mult Co Fire/EMS log,2020-02-29 16:20:01-08:00,15:23,"MED - MEDICAL at 4200 SE DIVISION ST, PORT [Portland Fire #RP20000018284] 15:23 #pdx911",45.504888,-122.618521,Richmond,MED,MEDICAL,N/A,2020,2,29,16,20
1.23390982583621E+018,Portland Police log,2020-02-29 16:20:02-08:00,14:55,"ACCIDENT - INJURY at 11600 NE AIRPORT WAY, PORT [Portland Police #PP20000070456] 14:55 #pdx911",45.567301,-122.54293,Parkrose,ACCIDENT,INJURY,N/A,2020,2,29,16,20
1.2339103289052E+018,Portland Police log,2020-02-29 16:22:02-08:00,16:10,"DISTURBANCE - PRIORITY at SW 5TH AVE / SW HALL ST, PORT [Portland Police #PP20000070524] 16:10 #pdx911",45.51014,-122.682277,Portland Downtown,DISTURBANCE,N/A,PRIORITY,2020,2,29,16,22
1.23392794859332E+018,Mult Co Fire/EMS log,2020-02-29 17:32:02-08:00,16:43,"MED - MEDICAL at 300 SW 9TH AVE, PORT [Portland Fire #RP20000018312] 16:43 #pdx911",45.522354,-122.680014,Portland Downtown,MED,MEDICAL,N/A,2020,2,29,17,32
1.23391083259082E+018,Portland Police log,2020-02-29 16:24:02-08:00,15:50,"UNWANTED PERSON at 1400 NW DAVIS ST, PORT [Portland Police #PP20000070465] 15:50 #pdx911",45.52444,-122.68559,Unknown,UNWANTED PERSON,N/A,N/A,2020,2,29,16,24
1.23392794949927E+018,Portland Police log,2020-02-29 17:32:03-08:00,16:32,"ACCIDENT - NON INJURY at NE 43RD AVE / NE TILLAMOOK ST, PORT [Portland Police #PP20000070547] 16:32 #pdx911",45.537774,-122.618913,Hollywood,ACCIDENT,NON INJURY,N/A,2020,2,29,17,32
1.23391083354294E+018,Portland Police log,2020-02-29 16:24:02-08:00,15:19,"VEHICLE STOLEN - COLD at 3500 SE CORA DR, PORT [Portland Police #PP20000070467] 15:19 #pdx911",45.492148,-122.626925,Creston-Kenilworth,VEHICLE STOLEN,N/A,COLD,2020,2,29,16,24
1.23394455484108E+018,Mult Co Fire/EMS log,2020-02-29 18:38:02-08:00,17:49,"MED - MEDICAL at 100 W BURNSIDE ST, PORT [Portland Fire #RP20000018335] 17:49 #pdx911",45.523392,-122.671681,Unknown,MED,MEDICAL,N/A,2020,2,29,18,38
1.23391083517447E+018,Mult Co Fire/EMS log,2020-02-29 16:24:02-08:00,15:13,"MED - MEDICAL at 1400 SE 100TH AVE, PORT [Portland Fire #RP20000018283] 15:13 #pdx911",45.512768,-122.561521,Hazelwood,MED,MEDICAL,N/A,2020,2,29,16,24
1.23394505807366E+018,Portland Police log,2020-02-29 18:40:02-08:00,18:31,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at NE 66TH AVE / NE HANCOCK CT, PORT [Portland Police #PP20000070688] 18:31 #pdx911",45.536686,-122.595679,Madison South,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE",N/A,N/A,2020,2,29,18,40
1.23391083624823E+018,Portland Police log,2020-02-29 16:24:02-08:00,14:53,"THEFT - SUBJECT IN CUSTODY at 1500 N TOMAHAWK ISLAND DR, PORT [Portland Police #PP20000070454] 14:53 #pdx911",45.613615,-122.682624,Hayden Island,THEFT,SUBJECT IN CUSTODY,N/A,2020,2,29,16,24
1.23394505975145E+018,Mult Co Fire/EMS log,2020-02-29 18:40:02-08:00,18:26,"MED - MEDICAL at 2200 NE 92ND AVE, PORT [Portland Fire #RP20000018350] 18:26 #pdx911",45.538012,-122.568529,Madison South,MED,MEDICAL,N/A,2020,2,29,18,40
1.23391133489646E+018,Mult Co Fire/EMS log,2020-02-29 16:26:01-08:00,15:29,"ALMAUD - AUDIBLE FIRE ALARM at 2000 NW GLISAN ST, PORT [Portland Fire #RP20000018287] 15:29 #pdx911",45.526662,-122.693252,Goose Hollow,ALMAUD,AUDIBLE FIRE ALARM,N/A,2020,2,29,16,26
1.23394556290012E+018,Portland Police log,2020-02-29 18:42:02-08:00,17:59,"ASSAULT - PRIORITY at 6900 NE SANDY BLVD, PORT [Portland Police #PP20000070657] 17:59 #pdx911",45.547678,-122.592719,Roseway,ASSAULT,N/A,PRIORITY,2020,2,29,18,42
1.23391133655321E+018,Portland Police log,2020-02-29 16:26:02-08:00,15:24,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 7800 SE HOLGATE BLVD, PORT [Portland Police #PP20000070488] 15:24 #pdx911",45.490074,-122.583053,Foster-Powell,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE",N/A,N/A,2020,2,29,16,26
1.2339455638103E+018,Portland Police log,2020-02-29 18:42:02-08:00,17:51,"TRIMET INCIDENT - PRIORITY at 4900 SW BARBUR BLVD, PORT [Portland Police #PP20000070646] 17:51 #pdx911",45.487851,-122.682376,South Portland,TRIMET INCIDENT,N/A,PRIORITY,2020,2,29,18,42
1.23391183812902E+018,Portland Police log,2020-02-29 16:28:01-08:00,16:15,"UNWANTED PERSON at 100 NW 2ND AVE, PORT [Portland Police #PP20000070518] 16:15 #pdx911",45.524379,-122.672578,Unknown,UNWANTED PERSON,N/A,N/A,2020,2,29,16,28
1.23394657021251E+018,Portland Police log,2020-02-29 18:46:02-08:00,18:39,"HAZARD - HAZARDOUS CONDITION at NE 106TH AVE / NE WASCO ST, PORT [Portland Police #PP20000070686] 18:39 #pdx911",45.532035,-122.553782,Parkrose Heights,HAZARD,HAZARDOUS CONDITION,N/A,2020,2,29,18,46
1.23391183975639E+018,Mult Co Fire/EMS log,2020-02-29 16:28:02-08:00,16:04,"MED - MEDICAL at NB I5 FWY AT / EXIT 304 &amp; N ROSA PARKS WAY, PORT [Portland Fire #RP20000018302] 16:04 #pdx911",45.567024,-122.678516,Humboldt,MED,MEDICAL,N/A,2020,2,29,16,28
1.23394657109337E+018,Portland Police log,2020-02-29 18:46:02-08:00,18:18,"DISTURBANCE - PRIORITY at 100 SE 124TH AVE, PORT [Portland Police #PP20000070675] 18:18 #pdx911",45.521549,-122.534938,Hazelwood,DISTURBANCE,N/A,PRIORITY,2020,2,29,18,46
1.23391184062463E+018,Portland Police log,2020-02-29 16:28:02-08:00,14:31,"THEFT - PRIORITY at 10100 SE WASHINGTON ST, PORT [Portland Police #PP20000070434] 14:31 #pdx911",45.516589,-122.559553,Mill Park,THEFT,N/A,PRIORITY,2020,2,29,16,28
1.23394657199096E+018,Portland Police log,2020-02-29 18:46:03-08:00,17:43,"THEFT - SUBJECT IN CUSTODY at 700 SW BROADWAY , PORT [Portland Police #PP20000070626] 17:43 #pdx911",45.519149,-122.680312,Portland Downtown,THEFT,SUBJECT IN CUSTODY,N/A,2020,2,29,18,46
